order_id,order_hour,distance_km,prep_time_min,delivery_time_min,order_value,surge_multiplier,rating,cuisine,traffic_level,weather
3644,18,12.4,27,28,25.23,1.0,4.4,Italian,Low,Clear
3645,16,3.93,33,30,42.73,1.0,4.2,Italian,Medium,Clear
3646,20,10.09,35,17,38.14,1.5,4.4,Italian,High,Clear
3647,13,6.18,23,23,33.89,1.5,4.3,Indian,High,Clear
3648,11,5.85,24,61,53.97,1.0,4.0,Chinese,Low,Rain
3649,20,10.51,27,56,5.17,1.0,3.6,Chinese,Low,Clear
3650,11,6.11,31,56,20.52,1.2,4.0,Chinese,Medium,Clear
3651,10,5.52,34,37,34.61,1.0,4.6,Chinese,High,Clear
3652,6,12.62,25,17,14.81,1.0,4.2,American,Low,Rain
3653,3,1.97,39,15,54.93,2.0,4.4,American,High,Storm
3654,18,10.3,11,81,40.62,1.0,4.1,Thai,Medium,Clear
3655,0,4.11,26,85,31.28,1.0,3.7,Italian,Medium,Clear
3656,23,0.72,14,17,49.81,1.5,4.1,American,Medium,Clear
3657,2,2.92,27,63,29.8,1.2,3.7,Chinese,High,Clear
3658,12,9.3,19,81,35.73,1.5,3.7,Chinese,High,Clear
3659,14,10.78,34,69,5.15,1.0,4.8,American,Low,Storm
3660,1,0.81,38,18,25.11,1.0,4.0,Mexican,Low,Rain
3661,10,1.03,17,45,12.63,1.5,3.8,Thai,High,Clear
3662,3,13.59,8,80,42.93,1.0,5.0,Italian,Low,Clear
3663,18,1.56,22,78,31.35,1.2,4.6,Indian,Medium,Clear
3664,16,13.47,27,45,21.6,1.0,4.0,Thai,Low,Clear
3665,2,3.81,37,77,30.73,1.2,4.4,Italian,Medium,Rain
3666,17,11.23,38,80,16.53,1.0,4.1,Italian,Low,Clear
3667,7,4.99,38,45,55.88,1.0,3.9,Italian,Low,Clear
3668,21,12.95,39,61,7.97,1.0,4.4,Thai,Medium,Clear
3669,23,10.66,21,36,52.6,1.2,4.0,Thai,Low,Clear
3670,18,6.33,32,88,33.12,1.0,4.2,American,Medium,Clear
3671,4,1.61,18,60,39.04,1.2,4.7,Italian,Low,Rain
3672,6,11.12,38,72,21.64,1.0,4.7,Chinese,High,Clear
3673,20,9.44,15,75,58.17,1.0,3.9,Italian,Medium,Clear
3674,7,0.54,17,60,20.5,1.2,4.4,Chinese,Medium,Storm
3675,4,0.64,37,15,37.39,1.0,3.6,American,Medium,Rain
3676,16,12.23,6,39,59.64,1.0,4.4,American,Low,Clear
3677,4,4.26,38,75,53.46,1.0,4.3,Italian,Medium,Clear
3678,3,9.72,33,28,34.5,1.2,4.4,Thai,High,Clear
3679,21,7.09,8,59,59.47,1.5,4.1,Chinese,Medium,Clear
3680,18,13.02,16,53,43.58,1.0,5.0,Chinese,Low,Clear
3681,20,13.8,30,80,16.48,1.0,3.7,Chinese,Medium,Rain
3682,1,14.95,32,46,27.31,1.0,4.7,Chinese,Medium,Clear
3683,10,2.73,7,72,23.4,1.2,3.7,Indian,Medium,Clear
3684,21,13.01,24,70,23.92,1.0,4.5,American,High,Clear
3685,12,4.36,14,20,46.83,1.2,4.5,Chinese,Medium,Clear
3686,14,9.07,22,81,37.13,1.0,4.2,Indian,Low,Storm
3687,11,7.83,31,64,7.1,1.5,4.0,Indian,Low,Clear
3688,21,0.76,35,52,53.26,1.0,4.3,American,Medium,Clear
3689,20,14.03,31,17,21.32,1.5,4.3,Mexican,Medium,Clear
3690,21,1.64,5,19,59.84,1.0,5.0,Italian,Low,Clear
3691,10,10.48,10,38,57.48,1.0,3.8,American,Low,Clear
3692,6,11.88,15,68,56.73,1.2,3.9,Mexican,High,Clear
3693,4,12.03,38,48,49.61,1.2,4.3,Thai,Low,Clear
3694,16,2.46,24,53,17.13,1.0,4.1,Italian,Medium,Clear
3695,23,6.99,25,62,34.29,2.0,4.1,Italian,Low,Clear
3696,19,12.53,25,63,17.34,1.0,4.7,Italian,Low,Clear
3697,8,4.89,22,48,19.28,1.0,2.8,Indian,Medium,Rain
3698,13,7.28,25,21,38.6,1.0,3.9,Chinese,High,Clear
3699,11,4.46,23,32,7.25,1.0,3.3,Italian,High,Clear
3700,5,7.22,8,84,58.32,1.2,3.6,Chinese,Low,Clear
3701,16,13.37,17,48,55.53,1.0,5.0,Italian,Medium,Clear
3702,18,7.1,22,65,25.94,1.0,4.5,Indian,Medium,Clear
3703,18,8.56,33,82,33.35,1.0,4.7,Thai,Low,Storm
3704,15,6.36,29,28,30.64,1.0,4.2,Italian,Low,Clear
3705,11,7.17,17,83,53.52,1.5,4.6,American,High,Storm
3706,11,0.72,31,22,42.87,1.5,3.3,Mexican,Medium,Rain
3707,19,4.61,23,29,20.3,1.0,4.7,Italian,Medium,Rain
3708,5,6.83,5,73,29.58,1.0,3.8,Mexican,Medium,Clear
3709,22,9.69,23,25,28.59,1.5,3.9,Mexican,Medium,Clear
3710,3,7.03,5,34,57.76,1.0,4.5,Indian,Medium,Clear
3711,5,5.4,21,69,14.64,1.0,4.4,Thai,Medium,Clear
3712,10,6.13,25,50,9.93,1.0,4.2,Mexican,Low,Storm
3713,0,4.01,26,28,53.43,1.0,3.5,Indian,Low,Clear
3714,23,13.91,19,72,54.32,1.5,4.2,Thai,High,Clear
3715,22,8.07,36,52,52.95,1.0,4.7,Italian,Low,Rain
3716,14,0.69,8,15,33.1,2.0,3.9,Chinese,Medium,Clear
3717,10,0.78,36,79,41.29,1.0,4.9,Indian,High,Storm
3718,18,14.61,8,15,35.98,1.0,3.8,Mexican,Low,Clear
3719,17,3.71,5,74,8.82,2.0,4.2,Mexican,Low,Clear
3720,16,12.18,37,39,37.77,1.5,5.0,Italian,High,Rain
3721,18,1.34,11,24,5.75,1.2,3.9,Indian,High,Clear
3722,20,13.86,13,64,22.87,1.0,4.7,Italian,Medium,Clear
3723,13,13.18,5,26,56.28,1.2,5.0,Indian,Medium,Clear
3724,17,8.78,20,46,21.72,1.0,4.3,Chinese,Low,Clear
3725,18,0.63,22,47,56.69,1.0,3.9,American,Medium,Clear
3726,14,4.24,10,86,18.76,1.2,3.8,Italian,Medium,Clear
3727,14,6.4,6,40,22.3,1.2,4.9,Mexican,Low,Clear
3728,3,7.17,13,56,39.56,1.2,4.8,Italian,Low,Clear
3729,6,4.82,8,64,46.89,1.2,4.9,Indian,Low,Storm
3730,12,0.98,27,75,32.58,1.0,4.2,Italian,Low,Clear
3731,2,9.06,12,55,53.52,1.0,4.7,Chinese,High,Clear
3732,15,8.1,29,71,7.21,1.2,4.2,Indian,Medium,Clear
3733,8,4.6,20,16,55.72,1.0,3.8,Thai,Low,Rain
3734,7,1.05,39,84,15.8,1.0,4.8,Mexican,High,Clear
3735,19,14.92,21,45,53.63,1.0,5.0,Mexican,Low,Rain
3736,12,7.49,22,37,27.05,1.0,3.7,Indian,High,Clear
3737,16,11.46,31,68,50.8,2.0,3.7,Thai,Medium,Rain
3738,16,7.06,19,42,41.94,1.0,4.2,Chinese,High,Rain
3739,16,1.13,21,33,14.68,1.0,4.7,Italian,Low,Rain
3740,0,4.99,9,62,55.49,1.2,3.6,American,Low,Clear
3741,7,5.14,20,16,18.5,1.0,4.3,Mexican,Low,Clear
3742,18,12.66,19,25,18.43,1.5,3.9,Chinese,Low,Clear
3743,5,9.99,38,58,49.78,1.0,4.6,Chinese,Medium,Clear
3744,2,4.49,23,73,10.82,1.5,3.8,Chinese,Low,Clear
3745,4,14.53,12,73,17.21,1.0,4.6,Italian,Medium,Clear
3746,12,5.16,14,52,32.7,1.0,4.1,Chinese,Medium,Clear
3747,14,14.97,9,39,50.68,1.0,3.7,Chinese,Low,Clear
3748,13,14.94,30,35,13.11,1.0,4.2,Indian,Low,Clear
3749,22,3.27,26,56,35.12,1.5,3.2,Indian,High,Clear
3750,15,5.03,27,50,44.12,1.0,3.9,Chinese,Low,Clear
3751,17,7.55,17,23,52.33,1.2,4.4,Chinese,Low,Clear
3752,21,10.13,13,26,56.46,1.0,3.3,Indian,Medium,Clear
3753,21,8.16,24,24,48.16,1.5,2.9,Italian,Medium,Rain
3754,10,14.56,32,73,40.91,1.2,3.0,Indian,Medium,Rain
3755,2,11.0,28,19,28.85,1.0,4.9,Indian,High,Clear
3756,21,3.57,37,47,11.17,1.0,4.2,Indian,High,Clear
3757,9,2.02,24,83,44.04,1.2,3.9,Indian,Low,Rain
3758,9,10.48,34,77,59.6,1.0,4.7,American,Medium,Rain
3759,20,2.8,13,43,45.52,1.0,4.0,Mexican,Medium,Clear
3760,15,11.92,21,32,5.92,1.2,4.3,Italian,Medium,Clear
3761,11,5.01,18,20,32.29,2.0,4.2,Thai,Medium,Clear
3762,1,5.24,23,67,38.81,1.5,4.0,Italian,Medium,Clear
3763,8,0.66,11,46,42.93,1.0,4.3,Chinese,Medium,Rain
3764,23,10.66,7,56,44.58,1.0,4.6,American,Low,Clear
3765,2,2.14,37,61,35.7,2.0,4.1,Chinese,High,Rain
3766,23,11.71,36,45,17.28,1.0,4.0,Italian,Low,Clear
3767,14,7.63,15,76,56.82,1.0,4.0,Italian,High,Clear
3768,2,11.87,6,70,43.32,1.5,3.1,Thai,Medium,Clear
3769,18,8.97,30,25,18.03,1.0,4.3,Thai,Medium,Clear
3770,17,1.7,8,40,22.73,1.0,3.6,Chinese,Medium,Clear
3771,7,11.6,21,41,55.71,1.2,4.5,Mexican,Low,Clear
3772,16,1.51,21,71,53.81,1.0,4.2,Chinese,High,Clear
3773,7,7.44,32,41,27.28,1.0,4.3,Mexican,Low,Clear
3774,6,3.0,34,73,7.11,1.0,4.6,Mexican,Low,Clear
3775,6,11.41,27,76,7.67,1.0,3.7,Indian,Low,Rain
3776,2,13.72,28,34,20.62,2.0,4.4,Italian,Low,Clear
3777,0,8.53,33,17,39.6,1.0,4.3,Indian,Low,Clear
3778,3,8.14,8,30,37.13,1.0,4.1,Italian,Low,Clear
3779,4,11.58,33,58,39.86,1.0,3.7,Indian,Medium,Clear
3780,0,0.57,23,44,44.45,1.2,4.5,Mexican,Medium,Rain
3781,14,13.81,31,54,6.05,1.2,4.6,Indian,High,Clear
3782,4,3.36,33,79,10.78,1.0,4.3,American,Low,Clear
3783,12,14.77,39,43,24.77,1.0,3.7,Indian,Low,Clear
3784,7,11.18,10,44,13.52,1.2,3.9,Thai,Low,Clear
3785,7,11.73,27,46,9.14,1.0,4.2,Thai,Medium,Clear
3786,4,10.01,12,24,40.25,1.0,4.5,Indian,Medium,Rain
3787,8,7.34,6,65,49.84,1.0,3.4,Indian,Medium,Clear
3788,0,8.79,17,22,46.39,1.0,3.9,American,Low,Clear
3789,3,1.17,25,65,49.94,2.0,4.0,Italian,Low,Clear
3790,2,9.55,35,50,41.62,1.5,4.2,Indian,Low,Clear
3791,1,9.58,31,69,45.44,1.2,3.5,Italian,High,Rain
3792,7,13.42,27,49,19.95,1.5,4.1,Thai,Low,Storm
3793,22,7.83,25,50,59.62,1.2,4.0,Chinese,High,Clear
3794,8,1.62,17,70,15.07,1.5,3.7,Mexican,High,Clear
3795,1,4.94,30,50,16.8,1.0,4.1,Chinese,Medium,Clear
3796,13,10.01,11,75,20.89,1.0,3.9,American,High,Rain
3797,13,3.97,26,76,58.64,1.2,4.4,American,Low,Clear
3798,3,4.57,27,39,59.36,1.0,3.8,Italian,Low,Clear
3799,5,12.4,34,78,48.72,1.0,4.2,Italian,Low,Rain
3800,10,8.97,22,74,39.6,1.0,3.8,Indian,Low,Rain
3801,2,7.87,22,71,33.6,1.0,3.9,Chinese,Low,Clear
3802,7,5.12,14,84,58.38,1.0,4.3,Italian,Medium,Rain
3803,2,11.1,34,66,43.26,1.0,4.3,Thai,Low,Clear
3804,13,4.67,30,70,56.96,1.0,4.0,Italian,Medium,Clear
3805,12,11.19,11,77,22.41,1.5,4.1,Thai,Low,Storm
3806,12,1.52,11,82,23.36,1.2,3.5,Italian,Low,Clear
3807,1,13.04,9,34,52.01,1.5,4.9,Mexican,Medium,Rain
3808,12,7.74,5,68,13.24,1.5,4.5,Italian,Medium,Rain
3809,18,6.86,22,15,57.03,1.0,4.5,Mexican,Medium,Rain
3810,5,9.36,17,24,32.91,1.0,3.4,American,High,Storm
3811,15,9.55,29,37,55.95,1.0,3.9,Indian,Medium,Clear
3812,1,2.41,12,65,23.52,1.5,4.0,Chinese,Medium,Clear
3813,7,11.47,14,38,44.38,1.0,3.2,Italian,Low,Clear
3814,16,4.5,36,27,31.56,1.2,4.6,Mexican,Medium,Storm
3815,22,13.62,21,43,39.47,1.0,4.9,Italian,Medium,Clear
3816,1,12.36,19,72,32.74,1.5,5.0,Italian,Medium,Rain
3817,9,5.52,19,57,58.19,1.0,3.7,Mexican,Medium,Rain
3818,15,12.21,24,24,43.07,1.5,4.3,Italian,Medium,Clear
3819,5,5.67,19,45,18.82,1.0,4.9,Chinese,Medium,Clear
3820,1,1.96,39,88,55.03,1.0,4.1,Thai,Low,Clear
3821,1,14.45,10,28,21.17,1.0,3.9,Thai,Low,Clear
3822,12,9.96,34,48,25.44,2.0,3.3,Thai,Medium,Rain
3823,23,7.11,12,31,10.62,1.0,4.8,Thai,Medium,Clear
3824,14,6.27,35,35,54.5,1.5,4.2,American,Low,Storm
3825,1,5.21,36,81,20.74,1.2,3.8,Indian,High,Clear
3826,6,14.73,19,72,19.24,1.2,4.3,Italian,High,Clear
3827,2,2.45,22,22,55.61,1.0,4.3,Mexican,Medium,Clear
3828,7,5.06,17,52,49.3,1.0,4.3,Chinese,Low,Rain
3829,22,7.54,28,40,12.76,1.0,4.1,Italian,Medium,Clear
3830,13,7.43,18,78,47.31,2.0,5.0,American,Medium,Rain
3831,23,7.33,32,44,55.22,2.0,4.1,American,Medium,Clear
3832,22,3.05,15,23,9.32,1.2,5.0,Mexican,Low,Clear
3833,21,2.6,10,46,50.39,1.0,4.5,Italian,Medium,Clear
3834,6,4.19,29,25,35.11,1.0,4.4,Thai,Medium,Clear
3835,20,13.76,5,48,41.81,2.0,4.1,Italian,High,Clear
3836,6,2.14,29,32,32.11,1.0,4.7,Italian,Medium,Clear
3837,0,11.48,6,33,43.38,1.5,4.3,American,High,Clear
3838,16,11.48,36,68,6.88,1.0,3.7,Italian,High,Clear
3839,8,12.24,17,51,46.95,1.0,3.7,Thai,Medium,Clear
3840,20,13.36,37,26,6.83,1.5,4.4,Italian,Medium,Clear
3841,12,4.31,36,18,30.04,1.0,3.7,Italian,Low,Rain
3842,20,3.76,28,57,13.3,1.0,4.2,Italian,Medium,Clear
3843,18,7.25,31,41,50.3,2.0,4.7,Thai,Low,Clear
3844,20,4.34,8,65,22.25,1.2,4.4,Thai,Low,Rain
3845,18,11.15,28,19,29.98,1.2,3.8,Mexican,High,Clear
3846,21,9.72,27,20,28.58,1.2,4.9,American,High,Clear
3847,16,13.19,33,70,47.49,1.0,4.5,Indian,Low,Clear
3848,22,1.7,38,82,31.46,1.0,4.7,Mexican,Medium,Rain
3849,22,13.77,25,58,48.39,1.0,3.1,Thai,Medium,Clear
3850,9,4.75,34,29,9.04,1.0,4.4,Italian,Medium,Clear
3851,9,7.62,30,56,15.54,1.0,4.6,Indian,Low,Clear
3852,3,6.86,24,25,35.33,1.2,5.0,Chinese,Medium,Clear
3853,7,11.52,20,87,57.09,1.0,3.5,Indian,Low,Storm
3854,21,6.59,7,25,9.11,1.2,4.8,Mexican,Low,Rain
3855,19,14.18,29,80,7.37,1.0,5.0,American,Medium,Clear
3856,19,13.59,27,41,13.61,1.0,3.2,Mexican,High,Clear
3857,17,13.15,5,72,40.26,1.0,4.4,American,High,Clear
3858,13,1.53,37,86,26.94,1.5,4.5,American,Medium,Storm
3859,17,12.89,19,35,50.41,1.0,4.0,Thai,Low,Clear
3860,13,11.83,21,35,8.96,1.0,4.0,American,Medium,Rain
3861,19,2.0,38,86,15.8,1.2,4.5,Chinese,High,Clear
3862,20,2.06,21,15,21.5,1.0,3.9,Indian,Low,Rain
3863,23,1.97,8,72,39.47,1.0,4.1,Mexican,High,Clear
3864,14,0.66,17,27,42.68,1.5,4.6,Mexican,Low,Clear
3865,21,8.46,8,87,11.83,1.0,5.0,American,Medium,Clear
3866,3,14.61,11,20,56.91,1.0,4.5,Thai,Low,Storm
3867,12,6.86,13,72,23.76,1.2,4.3,Chinese,Medium,Clear
3868,22,8.34,27,31,44.22,1.0,3.9,Chinese,Low,Clear
3869,7,14.54,37,87,33.83,1.0,3.7,Italian,Low,Rain
3870,17,4.2,37,26,17.25,1.0,4.8,Chinese,Medium,Rain
3871,11,12.95,24,66,51.54,1.0,4.1,American,Medium,Rain
3872,22,8.42,8,84,50.0,1.0,4.8,American,High,Clear
3873,13,8.76,5,87,26.78,1.0,4.0,Indian,Medium,Storm
3874,1,5.48,38,66,37.37,1.0,3.9,American,High,Clear
3875,17,8.64,31,51,19.18,1.0,4.4,Indian,Low,Rain
3876,23,1.56,25,17,42.94,1.5,4.2,Chinese,Medium,Storm
3877,1,11.59,28,22,22.0,1.2,3.6,Italian,High,Clear
3878,10,4.63,19,24,51.42,1.5,5.0,Thai,Medium,Clear
3879,8,13.37,39,61,16.96,1.0,3.9,Mexican,High,Clear
3880,11,5.83,29,55,5.81,1.0,4.7,American,Medium,Rain
3881,16,2.57,13,78,19.77,1.0,4.6,Chinese,Medium,Clear
3882,14,10.59,21,56,15.51,1.5,3.6,American,Medium,Clear
3883,16,2.89,25,57,32.96,1.0,3.7,Indian,High,Rain
3884,17,11.43,17,23,16.2,1.0,4.0,Chinese,High,Clear
3885,21,14.54,7,28,46.98,1.0,3.8,Mexican,Medium,Rain
3886,5,11.8,8,18,18.28,1.0,5.0,Indian,Low,Clear
3887,16,0.83,8,16,43.88,1.0,4.1,Chinese,Low,Clear
3888,22,9.2,32,15,36.82,1.0,4.6,Thai,Medium,Storm
3889,23,10.58,11,89,59.24,1.0,4.5,Thai,Low,Clear
3890,17,12.47,30,79,59.99,1.2,4.3,Mexican,Medium,Clear
3891,7,1.31,15,60,52.82,1.0,4.2,Thai,High,Storm
3892,8,7.46,28,73,46.8,1.2,4.8,Indian,Medium,Clear
3893,5,8.26,14,89,26.26,1.0,3.8,Mexican,Medium,Clear
3894,4,2.95,17,21,46.43,1.0,5.0,Chinese,Low,Clear
3895,11,5.18,23,80,57.62,1.0,3.6,Indian,Medium,Storm
3896,10,6.88,23,29,6.29,1.0,4.6,Thai,Medium,Clear
3897,0,12.58,16,86,34.59,1.0,3.5,Italian,Low,Clear
3898,10,13.98,26,61,16.99,1.0,4.0,American,Medium,Rain
3899,18,9.61,34,54,35.68,1.0,4.2,Thai,Low,Clear
3900,8,6.23,16,56,30.65,1.0,4.0,Italian,Medium,Clear
3901,1,4.18,33,65,36.67,1.0,4.1,Mexican,High,Clear
3902,11,14.74,25,49,35.3,1.0,3.5,Chinese,Low,Storm
3903,3,14.75,15,55,57.81,1.0,3.7,American,High,Clear
3904,3,13.91,22,71,35.37,1.0,4.4,Chinese,Medium,Clear
3905,17,11.89,31,52,51.54,2.0,4.2,Mexican,Medium,Rain
3906,14,5.22,16,86,22.59,1.0,3.9,Chinese,Low,Clear
3907,18,12.35,27,22,29.1,1.0,4.9,Indian,Medium,Clear
3908,12,6.43,38,88,30.87,1.2,3.6,Indian,Medium,Clear
3909,18,5.24,27,77,20.33,1.2,4.0,Thai,Medium,Rain
3910,16,11.3,29,18,25.89,1.5,3.9,Thai,Low,Clear
3911,5,1.65,8,62,37.92,1.5,4.5,Thai,Medium,Clear
3912,15,1.2,34,66,36.91,1.2,4.2,Thai,High,Clear
3913,23,7.0,34,52,40.0,2.0,4.1,Mexican,Low,Clear
3914,11,6.96,17,19,24.35,1.0,3.3,Chinese,High,Storm
3915,18,13.49,18,84,22.37,1.2,4.6,Thai,Medium,Clear
3916,4,2.33,12,38,38.64,1.5,4.1,Mexican,Low,Clear
3917,16,2.29,28,31,12.31,1.2,4.3,American,Low,Clear
3918,22,2.64,22,40,18.92,2.0,3.8,Thai,Low,Clear
3919,0,0.93,39,17,7.32,1.0,3.7,Chinese,Low,Clear
3920,23,1.54,29,16,8.99,1.0,4.9,Indian,Low,Clear
3921,22,10.07,21,16,18.39,2.0,3.3,Italian,Low,Storm
3922,9,6.76,36,36,6.07,1.0,3.7,Indian,Low,Clear
3923,14,11.57,28,85,18.5,1.2,4.9,Chinese,Low,Rain
3924,22,14.89,11,18,41.02,1.0,4.5,Chinese,Low,Clear
3925,20,10.06,17,52,8.36,1.2,4.0,Chinese,High,Clear
3926,20,1.23,31,84,29.02,1.5,4.8,Chinese,High,Clear
3927,10,2.02,9,87,55.22,1.0,4.4,Thai,High,Clear
3928,12,13.27,30,66,48.52,1.0,4.3,American,Low,Storm
3929,4,8.15,35,45,21.8,1.0,4.3,Italian,Low,Rain
3930,0,12.46,14,40,55.86,1.5,4.4,Thai,Low,Storm
3931,23,12.92,30,50,23.13,1.2,4.5,Indian,Low,Clear
3932,11,13.95,26,40,8.99,1.0,5.0,American,High,Clear
3933,10,14.27,16,42,59.67,1.0,4.1,Mexican,High,Clear
3934,16,8.54,36,19,52.85,1.5,4.1,Chinese,Low,Rain
3935,3,5.44,31,88,30.63,1.5,3.6,Indian,Medium,Clear
3936,14,14.45,37,32,41.65,1.0,4.2,Mexican,High,Rain
3937,8,8.44,24,29,41.92,1.0,5.0,Italian,Medium,Clear
3938,20,1.43,17,71,15.7,1.2,4.7,Indian,Low,Rain
3939,19,9.82,18,19,16.0,1.0,3.9,American,Low,Clear
3940,18,9.02,26,51,30.83,2.0,4.2,Thai,Medium,Rain
3941,18,13.49,22,36,55.14,1.0,3.6,Mexican,Low,Clear
3942,11,9.97,33,66,5.55,1.2,3.7,Indian,High,Clear
3943,4,5.56,20,29,48.04,1.0,4.3,Thai,Low,Clear
3944,9,14.51,39,31,8.16,1.5,4.0,Thai,Low,Clear
3945,16,12.12,38,65,31.3,1.0,3.7,Thai,Low,Storm
3946,4,9.64,7,59,40.08,1.0,4.4,American,Low,Clear
3947,21,4.75,8,77,42.77,1.0,4.2,Chinese,Medium,Rain
3948,15,5.92,9,42,8.22,1.5,3.4,Indian,Low,Clear
3949,6,10.21,14,73,28.02,1.0,3.2,Thai,Low,Clear
3950,8,1.54,33,35,37.11,1.0,3.9,Chinese,Medium,Clear
3951,2,4.22,36,56,8.63,1.0,3.4,Thai,Low,Clear
3952,14,10.85,35,83,12.43,1.0,3.3,Mexican,Low,Clear
3953,15,7.46,6,31,41.5,1.0,4.8,Mexican,Low,Clear
3954,17,6.33,16,82,33.69,1.0,4.2,Mexican,Low,Clear
3955,13,2.7,31,21,13.9,1.2,4.1,Chinese,Medium,Clear
3956,2,6.91,9,54,34.44,1.2,4.1,Chinese,Low,Clear
3957,11,11.68,31,54,55.2,1.5,3.6,Thai,Medium,Clear
3958,8,4.33,27,57,5.86,1.5,4.4,American,Medium,Rain
3959,6,0.58,37,87,40.34,1.0,4.1,Indian,Medium,Clear
3960,8,10.19,8,65,9.05,1.2,3.8,American,High,Clear
3961,12,14.6,25,87,5.35,1.0,3.9,Chinese,Low,Rain
3962,17,9.3,28,37,13.29,1.0,3.6,Indian,Medium,Clear
3963,4,2.24,35,46,28.26,1.0,4.0,Mexican,High,Rain
3964,12,5.15,28,45,49.13,1.0,4.1,American,High,Clear
3965,3,13.08,14,31,20.5,1.0,4.0,American,Medium,Rain
3966,1,3.87,6,72,39.41,1.0,4.2,American,Low,Clear
3967,15,9.31,35,49,27.61,1.2,4.2,Chinese,Low,Clear
3968,8,6.34,29,44,17.89,1.0,4.3,Indian,Low,Storm
3969,8,3.51,8,78,33.28,1.0,4.7,Mexican,High,Clear
3970,5,12.29,15,67,48.86,1.0,4.5,Chinese,Medium,Clear
3971,10,11.27,21,65,50.79,1.0,4.7,Mexican,Medium,Clear
3972,21,10.09,6,51,51.56,1.0,3.8,Italian,Medium,Rain
3973,23,3.93,10,20,23.62,1.0,3.9,Italian,Low,Clear
3974,21,1.92,13,48,48.64,1.0,4.5,Mexican,Low,Rain
3975,0,8.85,9,70,16.67,1.2,4.5,Italian,High,Rain
3976,3,8.53,24,39,45.61,1.2,3.9,Indian,Medium,Clear
3977,12,3.23,33,27,57.16,1.0,4.5,Indian,Medium,Clear
3978,22,1.32,25,77,5.76,1.0,3.7,Chinese,Low,Clear
3979,12,1.67,13,80,29.22,1.5,4.4,Mexican,Medium,Clear
3980,12,14.9,32,19,40.63,1.0,4.2,Chinese,Low,Clear
3981,1,11.86,12,89,43.6,1.0,3.5,Indian,Low,Clear
3982,8,13.87,35,25,14.68,1.0,4.0,Indian,Low,Clear
3983,23,3.33,24,58,58.47,1.2,5.0,Indian,Medium,Clear
3984,7,14.43,31,83,38.84,1.0,4.3,American,Low,Clear
3985,6,2.57,12,16,14.04,1.2,5.0,Italian,Low,Storm
3986,3,7.88,25,54,6.13,1.0,3.5,Chinese,Medium,Rain
3987,17,12.53,32,51,48.08,1.0,4.6,Chinese,High,Clear
3988,2,5.57,27,63,9.38,1.0,2.9,Indian,Low,Storm
3989,5,6.66,10,89,12.76,1.2,4.2,American,Low,Storm
3990,11,2.36,7,50,36.62,1.5,4.5,Chinese,Medium,Clear
3991,11,2.28,9,89,38.19,1.0,4.6,Thai,High,Clear
3992,20,9.48,13,87,42.78,1.0,3.8,Chinese,Medium,Rain
3993,7,10.3,11,84,26.64,1.0,4.7,American,Medium,Storm
3994,21,11.77,8,48,47.56,1.0,3.9,Indian,Low,Rain
3995,21,8.57,9,72,58.59,1.0,4.1,American,High,Clear
3996,0,9.86,15,51,19.91,1.0,4.0,Italian,High,Clear
3997,3,0.7,19,74,43.67,2.0,3.6,Chinese,Medium,Clear
3998,20,2.85,38,26,56.07,1.0,5.0,Italian,High,Clear
3999,10,14.78,17,46,42.75,1.0,4.2,Chinese,Low,Clear
4000,2,1.6,11,18,42.46,1.0,4.7,Italian,Low,Clear
4001,12,10.34,10,47,17.31,1.0,4.7,Chinese,Low,Clear
4002,16,3.05,34,57,34.43,1.0,3.7,Thai,Low,Clear
4003,21,10.89,26,23,35.94,1.2,4.8,Indian,High,Storm
4004,21,10.74,29,65,43.51,1.0,4.5,Thai,Medium,Clear
4005,9,3.9,32,34,59.83,2.0,3.7,Mexican,Medium,Clear
4006,20,4.41,24,53,6.85,1.0,4.4,American,Low,Clear
4007,11,9.99,7,37,8.59,1.0,3.7,Chinese,Medium,Clear
4008,14,6.16,9,55,9.29,1.0,5.0,American,Low,Rain
4009,20,3.32,5,58,45.86,1.2,4.6,Chinese,Low,Rain
4010,9,11.11,19,49,12.5,1.0,4.2,Mexican,Medium,Clear
4011,13,2.74,30,37,39.23,1.0,4.8,Indian,Low,Rain
4012,12,12.91,7,72,22.86,1.0,3.4,Indian,High,Clear
4013,4,7.96,38,62,30.15,1.5,3.8,American,Low,Clear
4014,5,2.03,9,72,16.86,1.0,4.1,Thai,Medium,Clear
4015,23,10.56,35,71,52.64,1.0,5.0,Mexican,High,Storm
4016,1,8.03,17,53,37.24,1.0,3.7,American,Medium,Clear
4017,21,4.82,5,42,56.95,1.0,3.3,Indian,Medium,Clear
4018,16,6.63,26,78,36.6,1.0,3.5,Italian,Low,Clear
4019,3,4.83,19,76,11.81,1.0,4.7,American,Low,Clear
4020,13,4.31,30,76,14.4,1.2,3.9,Chinese,Medium,Clear
4021,9,2.87,22,40,59.4,1.0,4.1,Indian,High,Clear
4022,2,5.76,13,65,44.91,1.2,4.6,Chinese,High,Clear
4023,2,4.14,5,64,7.71,1.2,4.1,Mexican,Medium,Rain
4024,14,10.41,13,50,43.71,1.0,4.3,Thai,Medium,Clear
4025,5,10.42,27,40,27.67,1.0,4.5,Thai,High,Storm
4026,16,7.78,6,47,21.9,1.2,4.0,Indian,Medium,Clear
4027,11,11.78,18,82,13.47,1.2,4.1,Indian,High,Clear
